Ticker,Company,CIK,Rating Score,Net Income,Revenue,Total Assets,Total Liabilities
LNSR,"LENSAR, Inc.",0001320350,0,-34280000.0,58435000.0,71430000.0,83665000.0
ATGL,Alpha Technology Group Ltd,0001967621,0,,,,
LOOP,"Loop Industries, Inc.",0001504678,0,-12299000.0,10889000.0,8559000.0,18139000.0
WHGOF,White Gold Corp.,0001423867,0,,,,
JGH,Nuveen Global High Income Fund,0001615905,0,,,,
AGEN,AGENUS INC,0001098972,0,-37730000.0,8354000.0,226798000.0,
SICOF,Silverco Mining Ltd.,0002117702,0,,,,
ARQQ,Arqit Quantum Inc.,0001859690,0,,,,
FUFUW,Bitfufu Inc.,0001921158,0,,,,
BCCG,Blue Chip Capital Group Inc.,0001932213,0,-5693136.0,,88983.0,609756.0
LIMNW,"Liminatus Pharma, Inc.",0001971387,0,-10206517.0,,512795.0,10327485.0
SHMDW,SCHMID Group N.V.,0001987240,0,,,,
NAMMW,Namib Minerals,0002026514,0,,,,
ALOIS,"Arrived Homes 5, LLC",0002032732,0,,,,
AEHGS,"Arrived Homes 5, LLC",0002032732,0,,,,
TSCFY,Tisco Financial Group Public Co Limited/ADR,0001555815,0,,,,
LCLN,"Lincoln International, Inc.",0001925283,0,,,,
LLPS,Limitless Projects Inc.,0001842167,0,-68765.0,0.0,139601.0,542930.0
GCTS-WT,"GCT Semiconductor Holding, Inc.",0001851961,0,-43372000.0,2866000.0,15644000.0,98937000.0
CNDAW,Concord Acquisition Corp II,0001851959,0,556003.0,,353840.0,8973598.0
CNDAU,Concord Acquisition Corp II,0001851959,0,556003.0,,353840.0,8973598.0
KDKRW,"Kodiak AI, Inc.",0001853138,0,-585525000.0,3797000.0,159407000.0,219274000.0
VWAVW,"VisionWave Holdings, Inc.",0002038439,0,-6548095.0,,2693013.0,14488460.0
DGMDF,Digital Domain Holdings Limited/ADR,0002034300,0,,,,
MACT,"MachTen, Inc.",0001957783,0,,,,
CCGWW,Cheche Group Inc.,0001965473,0,,,,
NVG,Nuveen AMT-Free Municipal Credit Income Fund,0001090116,0,,,,
PTXKY,PT XLSMART Telecom Sejahtera Tbk/ADR,0001545057,0,,,,
EMAT,Evolution Metals & Technologies Corp.,0001866226,0,-1789441.0,,6610223.0,12216774.0
INTR,"Inter & Co, Inc.",0001864163,0,,,,
RNW,ReNew Energy Global plc,0001848763,0,,,,
GGOXF,Galleon Gold Corp.,0000877019,0,,,,
DMO,Western Asset Mortgage Opportunity Fund Inc.,0001478102,0,,,,
DAIO,DATA I/O CORP,0000351998,0,-5236000.0,21500000.0,20176000.0,
HCHL,Happy City Holdings Ltd,0002046656,0,,,,
MCN,XAI Madison Equity Premium Income Fund,0001289868,0,,,,
UNIB,UNIVERSITY BANCORP INC /DE/,0000811211,0,,,,
BCTX,BriaCell Therapeutics Corp.,0001610820,0,-26311867.0,,21649706.0,
CSTE,Caesarstone Ltd.,0001504379,0,,,,
PTY,PIMCO CORPORATE & INCOME OPPORTUNITY FUND,0001190935,0,,,,
AADX,"Applied Aerospace & Defense, Inc.",0002118195,0,,,,
SVUWF,SRIVARU Holding Ltd,0001973368,0,,,,
ENB,ENBRIDGE INC,0000895728,0,,,,
SPOT,Spotify Technology S.A.,0001639920,0,,,,
BP,BP PLC,0000313807,0,,,,
YDESW,YD Bio Ltd,0002011674,0,,,,
AGMWF,"Silver Mountain Resources, Inc.",0002022059,0,,,,
EBOSY,EBOS Group Limited/ADR,0001533082,0,,,,
NN,NEXTNAV INC.,0001865631,0,-189253000.0,4573000.0,247019000.0,333254000.0
CURLF,"Curaleaf Holdings, Inc.",0001756770,0,,,,
AVPKS,"Arrived Homes 5, LLC",0002032732,0,,,,
AVSBS,"Arrived Homes 5, LLC",0002032732,0,,,,
MGCOF,"Midea Group Co., Ltd./ADR",0002039784,0,,,,
RAPH,Raphael Pharmaceutical Inc.,0001415397,0,-1279000.0,,53000.0,
DSYWW,Big Tree Cloud Holdings Ltd,0001999297,0,,,,
ROMJF,Rubicon Organics Inc.,0001742195,0,,,,
MRNOW,Murano Global Investments Plc,0001988776,0,,,,
LIME,"Neutron Holdings, Inc.",0001699963,0,,,,
TNYZF,Tiny Ltd.,0001836775,0,,,,
AURFF,Tincorp Metals Inc.,0001864597,0,,,,
VLTLF,Volt Lithium Corp.,0001872061,0,,,,
MPNGF,Meituan Dianping/ADR,0001754088,0,,,,
AIBRF,AIB Group plc/ADR,0001728918,0,,,,
COCHW,"Envoy Medical, Inc.",0001840877,0,-23756000.0,241000.0,8558000.0,20325000.0
EOSEW,"Eos Energy Enterprises, Inc.",0001805077,0,-969647000.0,114203000.0,885197000.0,1762517000.0
NAD,Nuveen Quality Municipal Income Fund,0001083839,0,,,,
FXCNY,FIH Mobile Ltd,0001164009,0,,,,
TMC,TMC the metals Co Inc.,0001798562,0,-319844000.0,,181631000.0,215074000.0
NMM,Navios Maritime Partners L.P.,0001415921,0,,,,
ECO,Okeanis Eco Tankers Corp.,0001964954,0,,,,
NEXN,Nexxen International Ltd.,0001849396,0,,,,
VGM,Invesco Trust for Investment Grade Municipals,0000880892,0,,,,
AEM,AGNICO EAGLE MINES LTD,0000002809,0,,,,
SNY,Sanofi,0001121404,0,,,,
IHS,IHS Holding Ltd,0001876183,0,,,,
QGAI,Quantum Genesis AI Corp.,0001663038,0,-199269.0,0.0,584.0,441301.0
SATLF,"Start Today Co., Ltd./ADR",0001679920,0,,,,
WRLRF,West Red Lake Gold Mines Ltd.,0001733968,0,,,,
WRLWF,West Red Lake Gold Mines Ltd.,0001733968,0,,,,
HUHU,HUHUTECH International Group Inc.,0001945415,0,,,,
NTHI,"NEONC TECHNOLOGIES HOLDINGS, INC.",0001979414,0,-62146210.0,39990.0,2823634.0,20331363.0
NICM,NICOLA MINING INC.,0001526475,0,,,,
ELRE,Yinfu Gold Corp.,0001438461,0,-131062.0,0.0,17683.0,652856.0
BRKH,Burtech Acquisition Corp II,0002098707,0,,,,
EHLD,Euroholdings Ltd.,0002032779,0,,,,
SCD,LMP CAPITAL & INCOME FUND INC.,0001270131,0,,,,
HCIC,Hennessy Capital Investment Corp. VIII,0002099093,0,-44505.0,,343865.0,
RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc.",0001870833,0,,,,
LGCXF,Lahontan Gold Corp.,0001921582,0,,,,
ADCT,ADC Therapeutics SA,0001771910,0,-142623000.0,81357000.0,323150000.0,508984000.0
EUDAW,EUDA Health Holdings Ltd,0001847846,0,-24884122.0,9840709.0,25629040.0,29136071.0
FILG,Grayscale Filecoin Trust (FIL),0001852039,0,,,,
NKTP,"Nok Therapeutics, Inc.",0002038166,0,,,,
IPGLF,INTERPUMP GROUP SPA /FI,0001029974,0,,,,
CLBT,Cellebrite DI Ltd.,0001854587,0,,,,
GDV,GABELLI DIVIDEND & INCOME TRUST,0001260729,0,,,,
PHVS,Pharvaris N.V.,0001830487,0,,,,
CSAN,Cosan S.A.,0001430162,0,,,,
DAIUF,"Daifuku Co., Ltd./ADR",0001762831,0,,,,
WEBJF,Webjet Limited/ADR,0001778788,0,,,,
LENDX,Stone Ridge Trust V,0001658645,0,,,,
GGT-PG,GABELLI MULTIMEDIA TRUST INC.,0000921671,0,,,,
SVM,SILVERCORP METALS INC,0001340677,0,,,,
TTAM,Titan America SA,0002035304,0,,,,
SIND,Sinda Ltd.,0002096861,0,,,,
JPC,Nuveen Preferred & Income Opportunities Fund,0001216583,0,,,,
LDXC,Londax Corp.,0001985554,0,-1198.0,66410.0,93308.0,
SSMR,Sunshine Silver Mining & Refining Co,0002091017,0,,,,
EVAX,Evaxion A/S,0001828253,0,,,,
PSIG,PS International Group Ltd.,0001997201,0,,,,
BRVMF,Bravo Mining Corp.,0001913288,0,,,,
HIX,WESTERN ASSET HIGH INCOME FUND II INC.,0001058239,0,,,,
PSFE,Paysafe Ltd,0001833835,0,,,,
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,0001338561,0,,,,
KTF,DWS MUNICIPAL INCOME TRUST,0000839533,0,,,,
ATAC,Albatross Acquisition Corp,0002135163,0,,,,
ADUR,ADURO CLEAN TECHNOLOGIES INC.,0001863934,0,,,,
SNDL,SNDL Inc.,0001766600,0,,,,
FURY,FURY GOLD MINES LTD,0001514597,0,,,,
FGOVF,FREEGOLD VENTURES LTD,0001064052,0,,,,
IAF,"ABRDN AUSTRALIA EQUITY FUND, INC.",0000779336,0,,,,
RNWWW,ReNew Energy Global plc,0001848763,0,,,,
LAES,SEALSQ Corp,0001951222,0,,,,
VCV,Invesco California Value Municipal Income Trust,0000895531,0,,,,
FXAC,FortuneX Acquisition Corp,0002121703,0,,,,
FWAC,Futurewave Acquisition Corp,0002116105,0,,,,
JHS,JOHN HANCOCK INCOME SECURITIES TRUST,0000759866,0,,,,
CGO,CALAMOS GLOBAL TOTAL RETURN FUND,0001285650,0,,,,
PHD,"Pioneer Floating Rate Fund, Inc.",0001305767,0,,,,
JFIN,Jiayin Group Inc.,0001743102,0,,,,
VGES,Vanguard Green Investment Ltd,0001746119,0,-76778.0,120938.0,15258.0,739836.0
HPF,JOHN HANCOCK PREFERRED INCOME FUND II,0001189740,0,,,,
DOYU,DouYu International Holdings Ltd,0001762417,0,,,,
VIVO,VivoPower PLC,0001681348,0,,,,
EWAV,East West Ave Acquisition Corp.,0002100704,0,,,,
LPSN,LIVEPERSON INC,0001102993,0,-67233000.0,249838000.0,454667000.0,499162000.0
DGNOF,Diagnos Inc.,0001790693,0,,,,
SDOT,Sadot Group Inc.,0001701756,0,-93388000.0,7929137.0,2897000.0,57642000.0
GFR-RI,Greenfire Resources Ltd.,0001966287,0,,,,
GFR-RW,Greenfire Resources Ltd.,0001966287,0,,,,
GFRWF,Greenfire Resources Ltd.,0001966287,0,,,,
RKWAF,Rockwool A/S/ADR,0001969729,0,,,,
BBAR,Banco BBVA Argentina S.A.,0000913059,0,,,,
HSPOF,Horizon Space Acquisition I Corp.,0001946021,0,203618.0,,1230570.0,6095957.0
BTDR,Bitdeer Technologies Group,0001899123,0,,,,
HYPMY,Hypermarcas S.A.,0001486749,0,,,,
UMGNF,Universal Music Group N.V./ADR,0001890126,0,,,,
WLDSW,Wearable Devices Ltd.,0001887673,0,,,,
CDTTW,CDT Equity Inc.,0001896212,0,-39224000.0,,5650000.0,12820000.0
ALSWF,Alpha Star Acquisition Corp,0001865111,0,-847048.0,,724387.0,2972100.0
ALSTF,Alpha Star Acquisition Corp,0001865111,0,-847048.0,,724387.0,2972100.0
ALSUF,Alpha Star Acquisition Corp,0001865111,0,-847048.0,,724387.0,2972100.0
BULLW,Webull Corp,0001866364,0,,,,
USGDF,AMERICAN PACIFIC MINING CORP,0001726159,0,,,,
ADDTF,Addtech AB/ADR,0001766868,0,,,,
NNBXF,Nanobiotix S.A.,0001760854,0,,,,
TCMEF,Tencent Music Entertainment Group,0001744676,0,,,,
HFRO-PB,HIGHLAND OPPORTUNITIES & INCOME FUND,0001710680,0,,,,
HFRO-PA,HIGHLAND OPPORTUNITIES & INCOME FUND,0001710680,0,,,,
KMFG,KEEMO Fashion Group Ltd,0001935033,0,-33121.0,15081.0,3088.0,85154.0
LANWF,Lanvin Group Holdings Ltd,0001922097,0,,,,
PMMBF,PEMBINA PIPELINE CORP,0001546066,0,,,,
KYIV,Kyivstar Group Ltd.,0002062440,0,,,,
JAYGF,Blue Jay Gold Corp.,0002092243,0,,,,
FMSTW,Foremost Clean Energy Ltd.,0001935418,0,,,,
GRRRW,Gorilla Technology Group Inc.,0001903145,0,,,,
ALVOW,Alvotech,0001898416,0,,,,
SMNRW,"Semnur Pharmaceuticals, Inc.",0001913577,0,-160416000.0,50000000.0,1346000.0,22096000.0
AAVXF,Abivax S.A.,0001956827,0,,,,
TOYWF,"TOYO Co., Ltd",0001985273,0,,,,
JBHIF,JB Hi-Fi Limited/ADR,0001643198,0,,,,
SHMZF,Shimadzu Corporation/ADR,0001648512,0,,,,
CHKGF,Cheung Kong Property Holdings Limited/ADR,0001653192,0,,,,
EICA,Eagle Point Income Co Inc.,0001754836,0,,,,
MRCIF,"Mercari, Inc./ADR",0001752564,0,,,,
AUSI,AURA SYSTEMS INC,0000826253,0,-21138000.0,50000.0,1477000.0,39070000.0
BFNH,"BIOFORCE NANOSCIENCES HOLDINGS, INC.",0001310488,0,-1291951.0,17775.0,786.0,619329.0
FPRGF,Falco Resources Ltd.,0001555980,0,,,,
VECA,Vernal Capital Acquisition Corp.,0002081690,0,,,,
PMN,ProMIS Neurosciences Inc.,0001374339,0,-39719147.0,,9182421.0,10441013.0
GDHG,GOLDEN HEAVEN GROUP HOLDINGS LTD.,0001928340,0,,,,
HYI,Western Asset High Yield Opportunity Fund Inc.,0001497186,0,,,,
EVTL,Vertical Aerospace Ltd.,0001867102,0,,,,
RDZN,Roadzen Inc.,0001868640,0,-22516222.0,55021792.0,52658561.0,79177145.0
EP,EMPIRE PETROLEUM CORP,0000887396,0,-72074000.0,34203000.0,65873000.0,70479000.0
ACRG,"American Clean Resources Group, Inc.",0000773717,0,-1920362.0,0.0,3948492.0,4468388.0
LFTO,"Liftoff Mobile, Inc.",0001850351,0,,,,
IOND,Ionic Digital Inc.,0002007691,0,,,,
PMBPF,PEMBINA PIPELINE CORP,0001546066,0,,,,
PBNAF,PEMBINA PIPELINE CORP,0001546066,0,,,,
PBPRF,PEMBINA PIPELINE CORP,0001546066,0,,,,
PPLOF,PEMBINA PIPELINE CORP,0001546066,0,,,,
BUHPF,Bumrungrad Hospital Public Co Limited/ADR,0001547870,0,,,,
BUGDF,Bumrungrad Hospital Public Co Limited/ADR,0001547870,0,,,,
RDGMF,Ridgeline Minerals Corp,0001820025,0,,,,
NSKFF,Kongsberg Gruppen ASA/ADR,0001535759,0,,,,
RIV-PA,"RIVERNORTH OPPORTUNITIES FUND, INC.",0001501072,0,,,,
FRSPF,First Phosphate Corp.,0001490078,0,,,,
NASC,Can B Corp,0001509957,0,-9737464.0,122746.0,10126164.0,11128132.0
BSBR,Banco Santander (Brasil) S.A.,0001471055,0,,,,
RKWBF,Rockwool A/S/ADR,0001969729,0,,,,
AWRE,AWARE INC /MA/,0001015739,0,-5873000.0,,37195000.0,
NU,Nu Holdings Ltd.,0001691493,0,,,,
AIFU,AIFU Inc.,0001413855,0,,,,
PDD,PDD Holdings Inc.,0001737806,0,,,,
MFG,MIZUHO FINANCIAL GROUP INC,0001335730,0,,,,
HCTPF,Hutchison Port Holdings Trust/ADR,0001580226,0,,,,
BBAAY,Alibaba Group Holding Ltd,0001577552,0,,,,
PPLAF,PEMBINA PIPELINE CORP,0001546066,0,,,,
KC,Kingsoft Cloud Holdings Ltd,0001795589,0,,,,
JPSTF,"Japan Post Bank Co., Ltd.",0001659576,0,,,,
CEHCF,"Cosmo Energy Holdings Co., Ltd./ADR",0001668393,0,,,,
OPTH,Optimi Health Corp.,0002027329,0,,,,
HWLDF,H World Group Ltd,0001483994,0,,,,
CMCLF,"China Molybdenum Co., Ltd.",0001447960,0,,,,
RPGRF,REA Group Limited/ADR,0001614943,0,,,,
BUD,Anheuser-Busch InBev SA/NV,0001668717,0,,,,
EXK,ENDEAVOUR SILVER CORP,0001277866,0,,,,
SMFG,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",0001022837,0,,,,
PBR,PETROBRAS - PETROLEO BRASILEIRO SA,0001119639,0,,,,
BMO,BANK OF MONTREAL /CAN/,0000927971,0,,,,
HDB,HDFC BANK LTD,0001144967,0,,,,
BTI,British American Tobacco p.l.c.,0001303523,0,,,,
LPSIF,LEGEND POWER SYSTEMS INC.,0001472466,0,,,,
BGX,Blackstone Long-Short Credit Income Fund,0001504234,0,,,,
SORN,Soren Acquisition Corp.,0002086263,0,-83209.0,,516675.0,574884.0
AGCC,Agencia Comercial Spirits Ltd.,0002060016,0,,,,
ZTR,Virtus Total Return Fund Inc.,0000836412,0,,,,
YDES,YD Bio Ltd,0002011674,0,,,,
CAII,Collective Acquisition Corp. II,0002115404,0,,,,
JRI,Nuveen Real Asset Income & Growth Fund,0001539337,0,,,,
NNNN,Anbio Biotechnology,0001982708,0,,,,
SITKF,Sitka Gold Corp.,0001747657,0,,,,
DSX,DIANA SHIPPING INC.,0001318885,0,,,,
TGOPF,3i GROUP PLC,0001078716,0,,,,
EMICF,EMERA INC,0001127248,0,,,,
EMRJF,EMERA INC,0001127248,0,,,,
CITAF,CHINA SHIPPING CONTAINER LINES CO LTD,0001317295,0,,,,
XAKJ,"SIPP International Industries, Inc.",0001128252,0,,,,
LLOBF,Lloyds Banking Group plc,0001160106,0,,,,
AQNB,ALGONQUIN POWER & UTILITIES CORP.,0001174169,0,,,,
APAAF,Appia Rare Earths & Uranium Corp.,0001419336,0,,,,
OSDVF,Osisko Gold Group Inc.,0001431852,0,,,,
OGGWZ,Osisko Gold Group Inc.,0001431852,0,,,,
CUENW,Cuentas Inc.,0001424657,0,-1571000.0,676000.0,962000.0,4910000.0
CEFD,UBS AG,0001114446,0,,,,
DNN,DENISON MINES CORP.,0001063259,0,,,,
TRMD,TORM plc,0001655891,0,,,,
TRI,THOMSON REUTERS CORP /CAN/,0001075124,0,,,,
ATEYY,ADVANTEST CORP,0001158838,0,,,,
MVRL,UBS AG,0001114446,0,,,,
MLPR,UBS AG,0001114446,0,,,,
UCIB,UBS AG,0001114446,0,,,,
HDLB,UBS AG,0001114446,0,,,,
BTE,BAYTEX ENERGY CORP.,0001279495,0,,,,
CSQR,"Csquare, Inc.",0002105398,0,,,,
CSQ,CALAMOS STRATEGIC TOTAL RETURN FUND,0001275214,0,,,,
MNSO,MINISO Group Holding Ltd,0001815846,0,,,,
LPL,"LG Display Co., Ltd.",0001290109,0,,,,
XNDU,Xanadu Quantum Technologies Ltd,0002097163,0,,,,
AMBP,Ardagh Metal Packaging S.A.,0001845097,0,,,,
TNK,TEEKAY TANKERS LTD.,0001419945,0,,,,
DHT,"DHT Holdings, Inc.",0001331284,0,,,,
BDCZ,UBS AG,0001114446,0,,,,
BDCX,UBS AG,0001114446,0,,,,
AMUB,UBS AG,0001114446,0,,,,
PLUN,Plutonian Acquisition Corp. II,0002065661,0,,,,
IMDX,Insight Molecular Diagnostics Inc.,0001642380,0,-50222000.0,4055000.0,25756000.0,57220000.0
SPE,"SPECIAL OPPORTUNITIES FUND, INC.",0000897802,0,,,,
SPWRW,SunPower Inc.,0001838987,0,-45354000.0,300000000.0,241187000.0,331331000.0
SNAL,"Snail, Inc.",0001886894,0,-27235125.0,81225622.0,59307138.0,81186191.0
BYNOW,byNordic Acquisition Corp,0001801417,0,-731544.0,,5904232.0,14736557.0
BYNOU,byNordic Acquisition Corp,0001801417,0,-731544.0,,5904232.0,14736557.0
SBIGW,"SpringBig Holdings, Inc.",0001801602,0,-3247000.0,22834000.0,4629000.0,17117000.0
ASBPW,"Aspire Biopharma Holdings, Inc.",0001847345,0,-24480848.0,6202.0,1312166.0,7688495.0
NEA,Nuveen AMT-Free Quality Municipal Income Fund,0001195737,0,,,,
AGQPF,ALGONQUIN POWER & UTILITIES CORP.,0001174169,0,,,,
ELCPF,EDP ENERGIAS DE PORTUGAL SA,0001039610,0,,,,
MLPB,UBS AG,0001114446,0,,,,
IFED,UBS AG,0001114446,0,,,,
SMHB,UBS AG,0001114446,0,,,,
PFFL,UBS AG,0001114446,0,,,,
ADX,"ADAMS DIVERSIFIED EQUITY FUND, INC.",0000002230,0,,,,
AAUC,Allied Gold Corp,0001993344,0,,,,
KOZAY,Turk Altin Isletmeleri A.S./ADR,0001532173,0,,,,
NUR,Nuran Wireless Inc.,0001680637,0,,,,
UAC,United Acquisition Corp. I,0002098669,0,-395502.0,,360668.0,385170.0
RFAM,RF Acquisition Corp III,0002091712,0,,,,
JLHL,Julong Holding Ltd,0002007846,0,,,,
DLNG,Dynagas LNG Partners LP,0001578453,0,,,,
FLX,BingEx Ltd,0001858724,0,,,,
AMTX,"AEMETIS, INC",0000738214,0,-77001000.0,77194000.0,259841000.0,
GLAI,"Global AI, Inc.",0001473490,0,-2371546.0,24896.0,4048700.0,5873471.0
SANG,Sangoma Technologies Corp,0001753368,0,,,,
BHAV,BHAV Acquisition Corp,0002097288,0,,,,
LMRXF,LARAMIDE RESOURCES LTD,0001001500,0,,,,
THW,abrdn World Healthcare Fund,0001635977,0,,,,
WTF,Waton Financial Ltd,0001987363,0,,,,
EROK,"EagleRock Land, LLC",0002104882,0,,,,
WRN,Western Copper & Gold Corp,0001364125,0,,,,
BMRRY,B&M European Value Retail S.A./ADR,0001671235,0,,,,
VGNT,Versigent PLC,0002078008,0,,,,
VTMX,"Vesta Real Estate Corporation, S.A.B. de C.V.",0001969373,0,,,,
PONY,Pony AI Inc.,0001969302,0,,,,
MOBXW,"MOBIX LABS, INC",0001855467,0,-46131000.0,6442000.0,37113000.0,37449000.0
BWAY,Brainsway Ltd.,0001505065,0,,,,
MINR,Minerva Gold Inc.,0001854816,0,-9389.0,33500.0,10116.0,60280.0
WINVR,WinVest Acquisition Corp.,0001854463,0,-1414690.0,,3184756.0,11815963.0
TMCWW,TMC the metals Co Inc.,0001798562,0,-319844000.0,,181631000.0,215074000.0
ANKM,"Ankam, Inc.",0001781629,0,-67152.0,325000.0,183552.0,574813.0
PRTCY,PureTech Health plc,0001782999,0,,,,
CHWRF,China Tower Corp Limited/ADR,0001751162,0,,,,
TRSO,TRANSUITE.ORG INC.,0001758699,0,-37157151.0,117765.0,337461.0,809897.0
GROY-WT,Gold Royalty Corp.,0001834026,0,,,,
NIVFW,NewGenIvf Group Ltd,0001981662,0,,,,
NPEHF,"Nippon Express Holdings, Inc./ADR",0001985406,0,,,,
FTW-WT,PRESIDIO PRODUCTION Co,0002083125,0,,,,
XCBEW,X3 Acquisition Corp. Ltd.,0002083493,0,-69205.0,,247558.0,291763.0
XCBEU,X3 Acquisition Corp. Ltd.,0002083493,0,-69205.0,,247558.0,291763.0
RZLVW,REZOLVE AI PLC,0001920294,0,,,,
SDAWW,SunCar Technology Group Inc.,0001936804,0,,,,
VFSWW,VinFast Auto Ltd.,0001913510,0,,,,
DAZSF,ZKGC New Energy Ltd,0001896511,0,,,,
BAKR,Baker Global Asset Management Inc.,0001904616,0,,,,
MTEKW,Maris Tech Ltd.,0001872964,0,,,,
ADSEW,Ads-Tec Energy Public Ltd Co,0001879248,0,,,,
CDROW,"Codere Online Luxembourg, S.A.",0001866782,0,,,,
RREVU,RRE Ventures Acquisition Corp.,0002123969,0,,,,
SBLK,Star Bulk Carriers Corp.,0001386716,0,,,,
ZIM,ZIM Integrated Shipping Services Ltd.,0001654126,0,,,,
LEGO-UN,Legato Merger Corp. IV,0002087450,0,,,,
TBCVU,"Thunder Bridge Capital Partners V, Ltd.",0002140030,0,,,,
AAC-UN,Ares Acquisition Corp III,0002128115,0,,,,
BCCQU,Bleichroeder Acquisition Corp. III,0002128045,0,,,,
BCCQW,Bleichroeder Acquisition Corp. III,0002128045,0,,,,
CGPCF,Carabao Group Public Co Limited/ADR,0002138373,0,,,,
RREVW,RRE Ventures Acquisition Corp.,0002123969,0,,,,
NHIVU,NewHold Investment Corp IV,0002099767,0,,,,
NHIVW,NewHold Investment Corp IV,0002099767,0,,,,
MTPLF,Metaplanet Inc.,0002100603,0,,,,
CGCFU,Cartesian Growth Corp IV,0002126043,0,,,,
CGCFW,Cartesian Growth Corp IV,0002126043,0,,,,
THQQF,Embracer Group AB/ADR,0001969796,0,,,,
EXYNW,"Exyn Technologies, Inc.",0001960355,0,,,,
RDPTF,Radiopharm Theranostics Ltd,0001949257,0,,,,
HLEOD,Helio Corp /FL/,0001953988,0,-4030471.0,3875793.0,1306616.0,5366754.0
SBKLF,Sumitomo Bakelite Co Limited/ADR,0002087852,0,,,,
XFLH-RI,XFLH Capital Corp,0002088103,0,,,,
XFLH-UN,XFLH Capital Corp,0002088103,0,,,,
JELLF,JEOL LTD/ADR,0002089509,0,,,,
XSLLW,Xsolla SPAC 1,0002088807,0,-76662.0,,223020.0,274682.0
XSLLU,Xsolla SPAC 1,0002088807,0,-76662.0,,223020.0,274682.0
OBIBF,"OBIC Business Consultants Co., Ltd./ADR",0002088339,0,,,,
HQWWW,Horizon Quantum Holdings Ltd.,0002088256,0,,,,
SSACR,SPACSphere Acquisition Corp.,0002081300,0,-110178.0,,594065.0,679243.0
SII,SPROTT INC.,0001512920,0,,,,
KRAQU,KRAKacquisition Corp,0002082119,0,-102375.0,,480162.0,557537.0
KRAQW,KRAKacquisition Corp,0002082119,0,-102375.0,,480162.0,557537.0
ARCIU,Archimedes Tech SPAC Partners III Co.,0002083910,0,,,,
ARCIW,Archimedes Tech SPAC Partners III Co.,0002083910,0,,,,
URSB,"URSB Bancorp, Inc.",0002084261,0,,,,
LEGO-WT,Legato Merger Corp. IV,0002087450,0,,,,
STRO,"SUTRO BIOPHARMA, INC.",0001382101,0,-191086000.0,11305000.0,173830000.0,306282000.0
USDE,StableCoinX Inc.,0002080215,0,,,,
USDEW,StableCoinX Inc.,0002080215,0,,,,
IPFXU,Inflection Point Acquisition Corp. VI,0002102041,0,,,,
IPFXW,Inflection Point Acquisition Corp. VI,0002102041,0,,,,
NCOOR,Southern Cross Acquisition I Corp.,0002116230,0,,,,
NCOOU,Southern Cross Acquisition I Corp.,0002116230,0,,,,
NCOOW,Southern Cross Acquisition I Corp.,0002116230,0,,,,
MRCOW,Mercator Acquisition Corp.,0002106436,0,,,,
MRCOU,Mercator Acquisition Corp.,0002106436,0,,,,
WIX,Wix.com Ltd.,0001576789,0,,,,
MTMCF,Metallium Limited/ADR,0002091028,0,,,,
CMIIW,Columbus Circle Capital Corp II,0002088805,0,-46064.0,,153984.0,175048.0
CMIIU,Columbus Circle Capital Corp II,0002088805,0,-46064.0,,153984.0,175048.0
CRYAF,"Chery Automobile Co., Ltd./ADR",0002094687,0,,,,
RLMLF,RESOLUTION MINERALS LTD/ADR,0002086869,0,,,,
EROC,"ERock, Inc.",0002110029,0,,,,
MMU,WESTERN ASSET MANAGED MUNICIPALS FUND INC.,0000886043,0,,,,
UTG,REAVES UTILITY INCOME FUND,0001263994,0,,,,
TGB,Trekor Metals Ltd,0000878518,0,,,,
WPAC-UN,White Pearl Acquisition Corp.,0002081536,0,,,,
WPAC-RI,White Pearl Acquisition Corp.,0002081536,0,,,,
RYDE,Ryde Group Ltd,0001971115,0,,,,
MPA,BLACKROCK MUNIYIELD PENNSYLVANIA QUALITY FUND,0000891038,0,,,,
DMRC,Digimarc Corp,0002119322,0,,,,
PRQR,ProQR Therapeutics N.V.,0001612940,0,,,,
IPFX,Inflection Point Acquisition Corp. VI,0002102041,0,,,,
CGCF,Cartesian Growth Corp IV,0002126043,0,,,,
AACI,Armada Acquisition Corp. III,0002092897,0,-52950.0,,332011.0,359961.0
PHOS,First Phosphate Corp.,0001490078,0,,,,
RELX,RELX PLC,0000929869,0,,,,
BKT,"BLACKROCK INCOME TRUST, INC.",0000832327,0,,,,
CBRS,Cerebras Systems Inc.,0002021728,0,,,,
HLN,Haleon plc,0001900304,0,,,,
SCMWY,SWISSCOM AG,0001069336,0,,,,
VIK,Viking Holdings Ltd,0001745201,0,,,,
FMX,MEXICAN ECONOMIC DEVELOPMENT INC,0001061736,0,,,,
KB,KB Financial Group Inc.,0001445930,0,,,,
SMTOY,SUMITOMO ELECTRIC INDUSTRIES LTD/ADR/,0000095227,0,,,,
SA,SEABRIDGE GOLD INC,0001231346,0,,,,
FSM,FORTUNA MINING CORP.,0001341335,0,,,,
YSHLF,Yangzijiang Shipbuilding Holdings Ltd/ADR,0002053843,0,,,,
SCIIU,SC II Acquisition Corp.,0002076739,0,104840.0,,174187169.0,
SCIIR,SC II Acquisition Corp.,0002076739,0,104840.0,,174187169.0,
